CustomerID,InvoiceID,InvoiceDate,Amount,ProductCategory,Quantity,UnitPrice
C1191,INV-601650,2025-10-03 00:00:00,67.44,Electronics & Gadgets,1,67.44
C1416,INV-602138,2025-10-03 00:00:00,138.46,Gourmet Foods & Coffee,7,19.78
C1048,INV-600469,2025-10-03 00:00:00,89.85,Home & Smart Living,1,89.85
C1416,INV-602138,2025-10-03 00:00:00,118.02,Beauty & Wellness,2,59.01
C1191,INV-601650,2025-10-03 00:00:00,107.96,Gourmet Foods & Coffee,2,53.98
C1485,INV-602335,2025-10-03 00:00:00,34.24,Apparel & Designer Wear,1,34.24
C1485,INV-602335,2025-10-03 00:00:00,65.0,Electronics & Gadgets,1,65.0
C1048,INV-600469,2025-10-03 00:00:00,116.15,Home & Smart Living,1,116.15
C1485,INV-602335,2025-10-03 00:00:00,40.81,Gourmet Foods & Coffee,1,40.81
C1159,INV-601410,2025-10-03 00:00:00,54.9,Apparel & Designer Wear,1,54.9
C1082,INV-600807,2025-10-03 00:00:00,128.52,Apparel & Designer Wear,1,128.52
C1159,INV-601410,2025-10-03 00:00:00,77.47,Apparel & Designer Wear,1,77.47
C1084,INV-600826,2025-10-03 00:00:00,368.04,Home & Smart Living,2,184.02
C1414,INV-602135,2025-10-03 00:00:00,144.81,Gourmet Foods & Coffee,3,48.27
C1034,INV-600332,2025-10-03 00:00:00,212.32,Beauty & Wellness,2,106.16
C1034,INV-600332,2025-10-03 00:00:00,110.42,Sports & Outdoors,1,110.42
C1276,INV-601947,2025-10-03 00:00:00,42.28,Apparel & Designer Wear,1,42.28
C1276,INV-601947,2025-10-03 00:00:00,68.32,Apparel & Designer Wear,1,68.32
C1276,INV-601947,2025-10-03 00:00:00,65.0,Electronics & Gadgets,1,65.0
C1159,INV-601410,2025-10-03 00:00:00,60.06,Apparel & Designer Wear,1,60.06
C1208,INV-601754,2025-10-03 00:00:00,95.82,Sports & Outdoors,1,95.82
C1070,INV-600688,2025-10-03 00:00:00,478.72,Beauty & Wellness,4,119.68
C1082,INV-600807,2025-10-03 00:00:00,87.64,Apparel & Designer Wear,1,87.64
C1048,INV-600469,2025-10-03 00:00:00,93.63,Electronics & Gadgets,1,93.63
C1071,INV-600700,2025-10-03 00:00:00,225.55,Sports & Outdoors,1,225.55
C1071,INV-600700,2025-10-03 00:00:00,181.96,Home & Smart Living,4,45.49
C1129,INV-601176,2025-10-03 00:00:00,188.05,Electronics & Gadgets,1,188.05
C1082,INV-600807,2025-10-03 00:00:00,106.42,Apparel & Designer Wear,1,106.42
C1164,INV-601444,2025-10-03 00:00:00,47.71,Apparel & Designer Wear,1,47.71
C1164,INV-601444,2025-10-03 00:00:00,105.5,Sports & Outdoors,1,105.5
C1164,INV-601444,2025-10-03 00:00:00,62.88,Apparel & Designer Wear,1,62.88
C1488,INV-602342,2025-10-03 00:00:00,138.4,Sports & Outdoors,1,138.4
C1173,INV-601518,2025-10-04 00:00:00,41.56,Gourmet Foods & Coffee,1,41.56
C1173,INV-601518,2025-10-04 00:00:00,71.43,Sports & Outdoors,1,71.43
C1369,INV-602073,2025-10-04 00:00:00,120.93,Electronics & Gadgets,1,120.93
C1069,INV-600681,2025-10-04 00:00:00,83.12,Beauty & Wellness,2,41.56
C1069,INV-600681,2025-10-04 00:00:00,113.16,Sports & Outdoors,1,113.16
C1173,INV-601518,2025-10-04 00:00:00,46.65,Apparel & Designer Wear,1,46.65
C1069,INV-600681,2025-10-04 00:00:00,69.96,Gourmet Foods & Coffee,2,34.98
C1386,INV-602098,2025-10-04 00:00:00,89.77,Electronics & Gadgets,1,89.77
C1077,INV-600758,2025-10-04 00:00:00,110.94,Beauty & Wellness,2,55.47
C1215,INV-601772,2025-10-04 00:00:00,205.11,Gourmet Foods & Coffee,9,22.79
C1216,INV-601775,2025-10-04 00:00:00,102.07,Electronics & Gadgets,1,102.07
C1216,INV-601775,2025-10-04 00:00:00,116.27,Apparel & Designer Wear,1,116.27
C1157,INV-601393,2025-10-04 00:00:00,77.5,Sports & Outdoors,1,77.5
C1157,INV-601393,2025-10-04 00:00:00,148.8,Home & Smart Living,1,148.8
C1201,INV-601722,2025-10-04 00:00:00,105.82,Home & Smart Living,1,105.82
C1201,INV-601722,2025-10-04 00:00:00,87.66,Apparel & Designer Wear,1,87.66
C1077,INV-600758,2025-10-04 00:00:00,153.03,Sports & Outdoors,1,153.03
C1077,INV-600758,2025-10-04 00:00:00,98.46,Beauty & Wellness,3,32.82
C1099,INV-600955,2025-10-04 00:00:00,88.43,Electronics & Gadgets,1,88.43
C1099,INV-600955,2025-10-04 00:00:00,99.42,Electronics & Gadgets,1,99.42
C1386,INV-602098,2025-10-04 00:00:00,90.8,Beauty & Wellness,1,90.8
C1447,INV-602217,2025-10-04 00:00:00,35.0,Home & Smart Living,1,35.0
C1021,INV-600201,2025-10-04 00:00:00,330.64,Beauty & Wellness,8,41.33
C1447,INV-602217,2025-10-04 00:00:00,50.19,Beauty & Wellness,1,50.19
C1120,INV-601108,2025-10-04 00:00:00,159.24,Beauty & Wellness,2,79.62
C1120,INV-601108,2025-10-04 00:00:00,67.65,Home & Smart Living,1,67.65
C1190,INV-601640,2025-10-04 00:00:00,81.73,Home & Smart Living,1,81.73
C1190,INV-601640,2025-10-04 00:00:00,72.51,Apparel & Designer Wear,1,72.51
C1190,INV-601640,2025-10-04 00:00:00,71.37,Sports & Outdoors,1,71.37
C1447,INV-602217,2025-10-04 00:00:00,55.53,Apparel & Designer Wear,1,55.53
C1103,INV-600984,2025-10-04 00:00:00,45.75,Gourmet Foods & Coffee,1,45.75
C1103,INV-600984,2025-10-04 00:00:00,93.06,Home & Smart Living,1,93.06
C1102,INV-600977,2025-10-04 00:00:00,59.66,Apparel & Designer Wear,1,59.66
C1102,INV-600977,2025-10-04 00:00:00,97.32,Electronics & Gadgets,1,97.32
C1102,INV-600977,2025-10-04 00:00:00,69.68,Gourmet Foods & Coffee,2,34.84
C1103,INV-600984,2025-10-04 00:00:00,81.46,Apparel & Designer Wear,1,81.46
C1224,INV-601797,2025-10-04 00:00:00,112.6,Gourmet Foods & Coffee,4,28.15
C1404,INV-602119,2025-10-05 00:00:00,66.9,Beauty & Wellness,3,22.3
C1404,INV-602119,2025-10-05 00:00:00,91.1,Beauty & Wellness,2,45.55
C1415,INV-602137,2025-10-05 00:00:00,94.25,Beauty & Wellness,5,18.85
C1404,INV-602119,2025-10-05 00:00:00,65.0,Electronics & Gadgets,1,65.0
C1431,INV-602167,2025-10-05 00:00:00,50.61,Gourmet Foods & Coffee,1,50.61
C1423,INV-602150,2025-10-05 00:00:00,86.88,Apparel & Designer Wear,2,43.44
C1154,INV-601372,2025-10-05 00:00:00,65.0,Electronics & Gadgets,1,65.0
C1154,INV-601372,2025-10-05 00:00:00,40.88,Apparel & Designer Wear,1,40.88
C1154,INV-601372,2025-10-05 00:00:00,52.52,Beauty & Wellness,2,26.26
C1423,INV-602150,2025-10-05 00:00:00,71.27,Sports & Outdoors,1,71.27
C1423,INV-602150,2025-10-05 00:00:00,38.96,Gourmet Foods & Coffee,1,38.96
C1431,INV-602167,2025-10-05 00:00:00,65.0,Electronics & Gadgets,1,65.0
C1431,INV-602167,2025-10-05 00:00:00,42.0,Sports & Outdoors,1,42.0
C1415,INV-602137,2025-10-05 00:00:00,69.28,Apparel & Designer Wear,1,69.28
C1155,INV-601377,2025-10-05 00:00:00,136.81,Sports & Outdoors,1,136.81
C1415,INV-602137,2025-10-05 00:00:00,38.42,Beauty & Wellness,1,38.42
C1035,INV-600341,2025-10-05 00:00:00,475.08,Sports & Outdoors,2,237.54
C1209,INV-601756,2025-10-05 00:00:00,69.2,Beauty & Wellness,1,69.2
C1209,INV-601756,2025-10-05 00:00:00,76.43,Beauty & Wellness,1,76.43
C1209,INV-601756,2025-10-05 00:00:00,79.87,Apparel & Designer Wear,1,79.87
C1219,INV-601781,2025-10-05 00:00:00,49.25,Home & Smart Living,1,49.25
C1219,INV-601781,2025-10-05 00:00:00,57.08,Sports & Outdoors,1,57.08
C1211,INV-601762,2025-10-05 00:00:00,97.42,Gourmet Foods & Coffee,2,48.71
C1246,INV-601860,2025-10-05 00:00:00,40.01,Apparel & Designer Wear,1,40.01
C1211,INV-601762,2025-10-05 00:00:00,119.42,Beauty & Wellness,1,119.42
C1246,INV-601860,2025-10-05 00:00:00,74.33,Apparel & Designer Wear,1,74.33
C1246,INV-601860,2025-10-05 00:00:00,44.93,Gourmet Foods & Coffee,1,44.93
C1456,INV-602243,2025-10-06 00:00:00,65.0,Electronics & Gadgets,1,65.0
C1210,INV-601759,2025-10-06 00:00:00,58.15,Sports & Outdoors,1,58.15
C1193,INV-601664,2025-10-06 00:00:00,249.57,Apparel & Designer Wear,3,83.19
C1210,INV-601759,2025-10-06 00:00:00,42.0,Sports & Outdoors,1,42.0
C1210,INV-601759,2025-10-06 00:00:00,67.73,Gourmet Foods & Coffee,1,67.73
C1273,INV-601938,2025-10-06 00:00:00,75.45,Beauty & Wellness,3,25.15
C1435,INV-602181,2025-10-06 00:00:00,152.01,Apparel & Designer Wear,3,50.67
C1177,INV-601543,2025-10-06 00:00:00,293.23,Electronics & Gadgets,1,293.23
C1121,INV-601114,2025-10-06 00:00:00,260.0,Electronics & Gadgets,4,65.0
C1273,INV-601938,2025-10-06 00:00:00,31.02,Beauty & Wellness,1,31.02
C1204,INV-601744,2025-10-06 00:00:00,206.06,Sports & Outdoors,1,206.06
C1091,INV-600899,2025-10-06 00:00:00,63.74,Home & Smart Living,1,63.74
C1091,INV-600899,2025-10-06 00:00:00,93.76,Electronics & Gadgets,1,93.76
C1378,INV-602088,2025-10-06 00:00:00,225.92,Beauty & Wellness,2,112.96
C1456,INV-602243,2025-10-06 00:00:00,65.0,Electronics & Gadgets,1,65.0
C1051,INV-600501,2025-10-06 00:00:00,195.69,Electronics & Gadgets,1,195.69
C1051,INV-600501,2025-10-06 00:00:00,99.5,Electronics & Gadgets,1,99.5
C1273,INV-601938,2025-10-06 00:00:00,65.0,Electronics & Gadgets,1,65.0
C1290,INV-601988,2025-10-07 00:00:00,47.54,Gourmet Foods & Coffee,2,23.77
C1189,INV-601635,2025-10-07 00:00:00,143.28,Beauty & Wellness,6,23.88
C1290,INV-601988,2025-10-07 00:00:00,70.88,Apparel & Designer Wear,2,35.44
C1196,INV-601689,2025-10-07 00:00:00,111.69,Sports & Outdoors,1,111.69
C1491,INV-602352,2025-10-07 00:00:00,65.0,Electronics & Gadgets,1,65.0
C1491,INV-602352,2025-10-07 00:00:00,35.0,Home & Smart Living,1,35.0
C1499,INV-602374,2025-10-07 00:00:00,83.61,Home & Smart Living,1,83.61
C1198,INV-601702,2025-10-07 00:00:00,150.42,Gourmet Foods & Coffee,2,75.21
C1497,INV-602367,2025-10-07 00:00:00,65.0,Electronics & Gadgets,1,65.0
C1497,INV-602367,2025-10-07 00:00:00,41.33,Apparel & Designer Wear,1,41.33
C1397,INV-602111,2025-10-07 00:00:00,112.77,Electronics & Gadgets,1,112.77
C1291,INV-601991,2025-10-07 00:00:00,48.15,Apparel & Designer Wear,1,48.15
C1196,INV-601689,2025-10-07 00:00:00,157.41,Gourmet Foods & Coffee,3,52.47
C1397,INV-602111,2025-10-07 00:00:00,65.59,Gourmet Foods & Coffee,1,65.59
C1236,INV-601832,2025-10-07 00:00:00,92.28,Home & Smart Living,1,92.28
C1184,INV-601592,2025-10-07 00:00:00,85.68,Gourmet Foods & Coffee,2,42.84
C1184,INV-601592,2025-10-07 00:00:00,100.08,Beauty & Wellness,3,33.36
C1231,INV-601819,2025-10-07 00:00:00,38.12,Apparel & Designer Wear,1,38.12
C1231,INV-601819,2025-10-07 00:00:00,72.43,Apparel & Designer Wear,1,72.43
C1231,INV-601819,2025-10-07 00:00:00,65.14,Electronics & Gadgets,1,65.14
C1236,INV-601832,2025-10-07 00:00:00,116.76,Electronics & Gadgets,1,116.76
C1109,INV-601026,2025-10-07 00:00:00,310.44,Home & Smart Living,2,155.22
C1004,INV-600028,2025-10-07 00:00:00,457.91,Electronics & Gadgets,1,457.91
C1368,INV-602072,2025-10-07 00:00:00,76.64,Apparel & Designer Wear,1,76.64
C1368,INV-602072,2025-10-07 00:00:00,105.24,Sports & Outdoors,1,105.24
C1291,INV-601991,2025-10-07 00:00:00,90.29,Sports & Outdoors,1,90.29
C1247,INV-601862,2025-10-07 00:00:00,232.0,Beauty & Wellness,4,58.0
C1187,INV-601618,2025-10-07 00:00:00,138.75,Beauty & Wellness,5,27.75
C1187,INV-601618,2025-10-07 00:00:00,135.79,Home & Smart Living,1,135.79
C1442,INV-602205,2025-10-07 00:00:00,123.5,Gourmet Foods & Coffee,2,61.75
C1493,INV-602356,2025-10-08 00:00:00,29.4,Beauty & Wellness,1,29.4
C1501,INV-602381,2025-10-08 00:00:00,42.98,Home & Smart Living,1,42.98
C1161,INV-601423,2025-10-08 00:00:00,125.9,Electronics & Gadgets,1,125.9
C1023,INV-600221,2025-10-08 00:00:00,315.0,Gourmet Foods & Coffee,9,35.0
C1258,INV-601893,2025-10-08 00:00:00,117.18,Sports & Outdoors,1,117.18
C1371,INV-602077,2025-10-08 00:00:00,89.43,Apparel & Designer Wear,1,89.43
C1493,INV-602356,2025-10-08 00:00:00,23.18,Gourmet Foods & Coffee,1,23.18
C1145,INV-601302,2025-10-08 00:00:00,233.38,Apparel & Designer Wear,1,233.38
C1449,INV-602224,2025-10-08 00:00:00,45.68,Home & Smart Living,1,45.68
C1449,INV-602224,2025-10-08 00:00:00,67.24,Sports & Outdoors,1,67.24
C1493,INV-602356,2025-10-08 00:00:00,44.95,Home & Smart Living,1,44.95
C1457,INV-602246,2025-10-08 00:00:00,78.59,Apparel & Designer Wear,1,78.59
C1011,INV-600102,2025-10-08 00:00:00,250.0,Gourmet Foods & Coffee,8,31.25
C1501,INV-602381,2025-10-08 00:00:00,42.61,Sports & Outdoors,1,42.61
C1371,INV-602077,2025-10-08 00:00:00,75.38,Sports & Outdoors,1,75.38
C1457,INV-602246,2025-10-08 00:00:00,37.68,Gourmet Foods & Coffee,1,37.68
C1501,INV-602381,2025-10-08 00:00:00,56.32,Apparel & Designer Wear,1,56.32
C1371,INV-602077,2025-10-08 00:00:00,61.13,Home & Smart Living,1,61.13
C1438,INV-602192,2025-10-08 00:00:00,60.42,Apparel & Designer Wear,1,60.42
C1165,INV-601453,2025-10-08 00:00:00,65.97,Electronics & Gadgets,1,65.97
C1165,INV-601453,2025-10-08 00:00:00,98.42,Sports & Outdoors,1,98.42
C1438,INV-602192,2025-10-08 00:00:00,47.88,Apparel & Designer Wear,1,47.88
C1412,INV-602133,2025-10-09 00:00:00,81.12,Beauty & Wellness,1,81.12
C1089,INV-600879,2025-10-09 00:00:00,127.35,Beauty & Wellness,5,25.47
C1089,INV-600879,2025-10-09 00:00:00,96.65,Beauty & Wellness,1,96.65
C1133,INV-601207,2025-10-09 00:00:00,62.59,Beauty & Wellness,1,62.59
C1133,INV-601207,2025-10-09 00:00:00,91.64,Apparel & Designer Wear,1,91.64
C1218,INV-601779,2025-10-09 00:00:00,114.14,Home & Smart Living,1,114.14
C1218,INV-601779,2025-10-09 00:00:00,112.62,Apparel & Designer Wear,3,37.54
C1412,INV-602133,2025-10-09 00:00:00,86.59,Home & Smart Living,1,86.59
C1072,INV-600709,2025-10-09 00:00:00,107.58,Gourmet Foods & Coffee,3,35.86
C1072,INV-600709,2025-10-09 00:00:00,87.81,Sports & Outdoors,1,87.81
C1481,INV-602322,2025-10-09 00:00:00,65.0,Electronics & Gadgets,1,65.0
C1481,INV-602322,2025-10-09 00:00:00,53.88,Sports & Outdoors,1,53.88
C1206,INV-601749,2025-10-09 00:00:00,101.38,Beauty & Wellness,2,50.69
C1206,INV-601749,2025-10-09 00:00:00,110.95,Electronics & Gadgets,1,110.95
C1072,INV-600709,2025-10-09 00:00:00,130.0,Electronics & Gadgets,2,65.0
C1008,INV-600070,2025-10-09 00:00:00,90.88,Beauty & Wellness,2,45.44
C1008,INV-600070,2025-10-09 00:00:00,218.02,Beauty & Wellness,2,109.01
C1412,INV-602133,2025-10-09 00:00:00,43.16,Sports & Outdoors,1,43.16
C1481,INV-602322,2025-10-09 00:00:00,28.43,Apparel & Designer Wear,1,28.43
C1089,INV-600879,2025-10-09 00:00:00,158.13,Home & Smart Living,1,158.13
C1281,INV-601962,2025-10-09 00:00:00,68.19,Beauty & Wellness,3,22.73
C1390,INV-602102,2025-10-09 00:00:00,121.3,Sports & Outdoors,1,121.3
C1390,INV-602102,2025-10-09 00:00:00,76.37,Home & Smart Living,1,76.37
C1186,INV-601610,2025-10-09 00:00:00,46.06,Gourmet Foods & Coffee,1,46.06
C1186,INV-601610,2025-10-09 00:00:00,51.1,Apparel & Designer Wear,1,51.1
C1186,INV-601610,2025-10-09 00:00:00,103.04,Beauty & Wellness,2,51.52
C1281,INV-601962,2025-10-09 00:00:00,74.18,Electronics & Gadgets,1,74.18
C1282,INV-601965,2025-10-09 00:00:00,96.6,Electronics & Gadgets,1,96.6
C1281,INV-601962,2025-10-09 00:00:00,66.43,Sports & Outdoors,1,66.43
C1026,INV-600251,2025-10-10 00:00:00,130.86,Beauty & Wellness,3,43.62
C1444,INV-602211,2025-10-10 00:00:00,54.19,Beauty & Wellness,1,54.19
C1066,INV-600650,2025-10-10 00:00:00,99.1,Gourmet Foods & Coffee,2,49.55
C1065,INV-600641,2025-10-10 00:00:00,73.47,Gourmet Foods & Coffee,1,73.47
C1444,INV-602211,2025-10-10 00:00:00,44.26,Home & Smart Living,1,44.26
C1026,INV-600251,2025-10-10 00:00:00,96.84,Electronics & Gadgets,1,96.84
C1106,INV-601004,2025-10-10 00:00:00,265.3,Home & Smart Living,1,265.3
C1065,INV-600641,2025-10-10 00:00:00,62.14,Apparel & Designer Wear,1,62.14
C1066,INV-600650,2025-10-10 00:00:00,213.3,Beauty & Wellness,2,106.65
C1065,INV-600641,2025-10-10 00:00:00,140.55,Home & Smart Living,1,140.55
C1444,INV-602211,2025-10-10 00:00:00,21.17,Gourmet Foods & Coffee,1,21.17
C1079,INV-600778,2025-10-10 00:00:00,211.17,Sports & Outdoors,1,211.17
C1107,INV-601011,2025-10-10 00:00:00,98.13,Beauty & Wellness,1,98.13
C1026,INV-600251,2025-10-10 00:00:00,118.37,Beauty & Wellness,1,118.37
C1107,INV-601011,2025-10-10 00:00:00,88.78,Beauty & Wellness,2,44.39
C1107,INV-601011,2025-10-10 00:00:00,68.22,Gourmet Foods & Coffee,2,34.11
C1264,INV-601913,2025-10-10 00:00:00,89.92,Apparel & Designer Wear,1,89.92
C1264,INV-601913,2025-10-10 00:00:00,110.4,Gourmet Foods & Coffee,2,55.2
C1025,INV-600240,2025-10-10 00:00:00,137.87,Electronics & Gadgets,1,137.87
C1025,INV-600240,2025-10-10 00:00:00,204.1,Apparel & Designer Wear,2,102.05
C1003,INV-600019,2025-10-11 00:00:00,156.44,Beauty & Wellness,2,78.22
C1379,INV-602089,2025-10-11 00:00:00,94.04,Electronics & Gadgets,1,94.04
C1001,INV-600002,2025-10-11 00:00:00,130.14,Gourmet Foods & Coffee,3,43.38
C1001,INV-600002,2025-10-11 00:00:00,118.93,Beauty & Wellness,1,118.93
C1179,INV-601558,2025-10-11 00:00:00,103.95,Gourmet Foods & Coffee,5,20.79
C1001,INV-600002,2025-10-11 00:00:00,135.88,Electronics & Gadgets,1,135.88
C1375,INV-602082,2025-10-11 00:00:00,106.81,Sports & Outdoors,1,106.81
C1375,INV-602082,2025-10-11 00:00:00,137.46,Sports & Outdoors,3,45.82
C1040,INV-600389,2025-10-11 00:00:00,456.28,Sports & Outdoors,1,456.28
C1138,INV-601244,2025-10-11 00:00:00,137.04,Sports & Outdoors,2,68.52
C1174,INV-601522,2025-10-11 00:00:00,65.0,Electronics & Gadgets,1,65.0
C1138,INV-601244,2025-10-11 00:00:00,69.69,Electronics & Gadgets,1,69.69
C1038,INV-600367,2025-10-11 00:00:00,418.39,Gourmet Foods & Coffee,7,59.77
C1174,INV-601522,2025-10-11 00:00:00,79.56,Beauty & Wellness,3,26.52
C1003,INV-600019,2025-10-11 00:00:00,159.52,Beauty & Wellness,2,79.76
C1234,INV-601828,2025-10-11 00:00:00,37.55,Apparel & Designer Wear,1,37.55
C1234,INV-601828,2025-10-11 00:00:00,34.74,Apparel & Designer Wear,1,34.74
C1234,INV-601828,2025-10-11 00:00:00,43.54,Apparel & Designer Wear,1,43.54
C1003,INV-600019,2025-10-11 00:00:00,128.98,Gourmet Foods & Coffee,2,64.49
C1179,INV-601558,2025-10-11 00:00:00,117.87,Home & Smart Living,1,117.87
C1174,INV-601522,2025-10-11 00:00:00,62.16,Home & Smart Living,1,62.16
C1379,INV-602089,2025-10-11 00:00:00,82.35,Sports & Outdoors,1,82.35
C1050,INV-600492,2025-10-11 00:00:00,89.52,Beauty & Wellness,4,22.38
C1382,INV-602093,2025-10-11 00:00:00,44.7,Home & Smart Living,1,44.7
C1382,INV-602093,2025-10-11 00:00:00,49.49,Gourmet Foods & Coffee,1,49.49
C1192,INV-601657,2025-10-11 00:00:00,94.49,Sports & Outdoors,1,94.49
C1192,INV-601657,2025-10-11 00:00:00,91.48,Apparel & Designer Wear,2,45.74
C1192,INV-601657,2025-10-11 00:00:00,87.42,Gourmet Foods & Coffee,3,29.14
C1050,INV-600492,2025-10-11 00:00:00,93.05,Beauty & Wellness,5,18.61
C1050,INV-600492,2025-10-11 00:00:00,151.04,Beauty & Wellness,2,75.52
C1278,INV-601954,2025-10-11 00:00:00,65.0,Electronics & Gadgets,1,65.0
C1278,INV-601954,2025-10-11 00:00:00,65.0,Electronics & Gadgets,1,65.0
C1278,INV-601954,2025-10-11 00:00:00,49.13,Beauty & Wellness,1,49.13
C1379,INV-602089,2025-10-11 00:00:00,96.16,Home & Smart Living,2,48.08
C1380,INV-602090,2025-10-11 00:00:00,147.55,Apparel & Designer Wear,5,29.51
C1005,INV-600039,2025-10-11 00:00:00,425.1,Gourmet Foods & Coffee,13,32.7
C1382,INV-602093,2025-10-11 00:00:00,72.89,Home & Smart Living,1,72.89
C1088,INV-600866,2025-10-12 00:00:00,105.36,Apparel & Designer Wear,2,52.68
C1241,INV-601846,2025-10-12 00:00:00,220.16,Electronics & Gadgets,1,220.16
C1046,INV-600448,2025-10-12 00:00:00,193.06,Sports & Outdoors,1,193.06
C1046,INV-600448,2025-10-12 00:00:00,222.25,Sports & Outdoors,1,222.25
C1393,INV-602106,2025-10-12 00:00:00,82.24,Sports & Outdoors,1,82.24
C1370,INV-602074,2025-10-12 00:00:00,90.08,Electronics & Gadgets,1,90.08
C1088,INV-600866,2025-10-12 00:00:00,214.74,Apparel & Designer Wear,1,214.74
C1024,INV-600230,2025-10-12 00:00:00,105.0,Electronics & Gadgets,1,105.0
C1024,INV-600230,2025-10-12 00:00:00,72.53,Electronics & Gadgets,1,72.53
C1370,INV-602074,2025-10-12 00:00:00,36.96,Gourmet Foods & Coffee,1,36.96
C1370,INV-602074,2025-10-12 00:00:00,94.4,Home & Smart Living,1,94.4
C1024,INV-600230,2025-10-12 00:00:00,136.92,Beauty & Wellness,1,136.92
C1393,INV-602106,2025-10-12 00:00:00,85.15,Sports & Outdoors,1,85.15
C1194,INV-601672,2025-10-12 00:00:00,137.1,Apparel & Designer Wear,1,137.1
C1194,INV-601672,2025-10-12 00:00:00,104.68,Electronics & Gadgets,1,104.68
C1137,INV-601236,2025-10-12 00:00:00,105.1,Beauty & Wellness,1,105.1
C1093,INV-600914,2025-10-12 00:00:00,73.64,Home & Smart Living,1,73.64
C1134,INV-601213,2025-10-12 00:00:00,111.35,Gourmet Foods & Coffee,5,22.27
C1408,INV-602125,2025-10-12 00:00:00,145.72,Apparel & Designer Wear,1,145.72
C1134,INV-601213,2025-10-12 00:00:00,119.22,Beauty & Wellness,3,39.74
C1443,INV-602207,2025-10-12 00:00:00,34.55,Beauty & Wellness,1,34.55
C1443,INV-602207,2025-10-12 00:00:00,35.11,Beauty & Wellness,1,35.11
C1031,INV-600300,2025-10-12 00:00:00,166.92,Home & Smart Living,1,166.92
C1385,INV-602097,2025-10-12 00:00:00,93.3,Electronics & Gadgets,1,93.3
C1402,INV-602117,2025-10-12 00:00:00,253.34,Sports & Outdoors,2,126.67
C1031,INV-600300,2025-10-12 00:00:00,210.42,Electronics & Gadgets,1,210.42
C1385,INV-602097,2025-10-12 00:00:00,42.43,Gourmet Foods & Coffee,1,42.43
C1385,INV-602097,2025-10-12 00:00:00,83.48,Beauty & Wellness,4,20.87
C1137,INV-601236,2025-10-12 00:00:00,43.47,Apparel & Designer Wear,1,43.47
C1137,INV-601236,2025-10-12 00:00:00,72.02,Beauty & Wellness,2,36.01
C1093,INV-600914,2025-10-12 00:00:00,150.54,Gourmet Foods & Coffee,6,25.09
C1393,INV-602106,2025-10-12 00:00:00,54.45,Gourmet Foods & Coffee,1,54.45
C1030,INV-600290,2025-10-13 00:00:00,158.57,Apparel & Designer Wear,1,158.57
C1012,INV-600110,2025-10-13 00:00:00,141.36,Beauty & Wellness,2,70.68
C1012,INV-600110,2025-10-13 00:00:00,68.8,Beauty & Wellness,2,34.4
C1030,INV-600290,2025-10-13 00:00:00,141.85,Gourmet Foods & Coffee,5,28.37
C1030,INV-600290,2025-10-13 00:00:00,91.89,Sports & Outdoors,1,91.89
C1012,INV-600110,2025-10-13 00:00:00,157.02,Electronics & Gadgets,1,157.02
C1140,INV-601258,2025-10-13 00:00:00,83.82,Sports & Outdoors,1,83.82
C1424,INV-602152,2025-10-13 00:00:00,90.65,Home & Smart Living,1,90.65
C1249,INV-601867,2025-10-13 00:00:00,65.0,Electronics & Gadgets,1,65.0
C1108,INV-601020,2025-10-13 00:00:00,60.59,Gourmet Foods & Coffee,1,60.59
C1108,INV-601020,2025-10-13 00:00:00,87.15,Apparel & Designer Wear,1,87.15
C1110,INV-601033,2025-10-13 00:00:00,42.79,Beauty & Wellness,1,42.79
C1108,INV-601020,2025-10-13 00:00:00,89.06,Beauty & Wellness,1,89.06
C1110,INV-601033,2025-10-13 00:00:00,59.28,Sports & Outdoors,1,59.28
C1110,INV-601033,2025-10-13 00:00:00,65.0,Electronics & Gadgets,1,65.0
C1424,INV-602152,2025-10-13 00:00:00,65.0,Electronics & Gadgets,1,65.0
C1424,INV-602152,2025-10-13 00:00:00,56.58,Sports & Outdoors,1,56.58
C1113,INV-601056,2025-10-13 00:00:00,303.82,Electronics & Gadgets,1,303.82
C1249,INV-601867,2025-10-13 00:00:00,36.02,Apparel & Designer Wear,1,36.02
C1140,INV-601258,2025-10-13 00:00:00,51.78,Home & Smart Living,1,51.78
C1249,INV-601867,2025-10-13 00:00:00,65.0,Electronics & Gadgets,1,65.0
C1285,INV-601974,2025-10-13 00:00:00,65.0,Electronics & Gadgets,1,65.0
C1401,INV-602115,2025-10-13 00:00:00,61.55,Gourmet Foods & Coffee,1,61.55
C1394,INV-602108,2025-10-13 00:00:00,211.76,Home & Smart Living,2,105.88
C1285,INV-601974,2025-10-13 00:00:00,50.96,Beauty & Wellness,1,50.96
C1167,INV-601466,2025-10-13 00:00:00,166.94,Sports & Outdoors,2,83.47
C1401,INV-602115,2025-10-13 00:00:00,105.56,Electronics & Gadgets,1,105.56
C1140,INV-601258,2025-10-13 00:00:00,94.93,Electronics & Gadgets,1,94.93
C1139,INV-601248,2025-10-13 00:00:00,145.57,Electronics & Gadgets,1,145.57
C1285,INV-601974,2025-10-13 00:00:00,33.32,Gourmet Foods & Coffee,1,33.32
C1372,INV-602078,2025-10-14 00:00:00,165.73,Electronics & Gadgets,1,165.73
C1127,INV-601162,2025-10-14 00:00:00,97.08,Home & Smart Living,1,97.08
